id,num,neg|score,neg|p-value,neg|fdr,neg|rank,neg|goodsgrna,neg|lfc,pos|score,pos|p-value,pos|fdr,pos|rank,pos|goodsgrna,pos|lfc
FBXO18,4,0.70292,0.48626,0.723629,12979,0,0.028328,0.22242,0.45497,1,5940,1,0.028328
CST6,4,0.703,0.48626,0.723629,12980,0,0.062088,0.36448,0.5499,1,7590,1,0.062088
SLC22A12,4,0.70311,0.48626,0.723629,12981,0,0.032291,0.50361,0.66272,1,9535,1,0.032291
RAB3B,4,0.70315,0.48626,0.723629,12982,0,0.038358,0.56134,0.71004,1,10474,1,0.038358
PASK,4,0.70319,0.48626,0.723629,12983,0,0.021341,0.74968,0.87649,1,13910,0,0.021341
ZNF473,4,0.70321,0.48626,0.723629,12984,0,0.02403,0.64212,0.7788,1,11913,0,0.02403
ERCC1,4,0.70326,0.48626,0.723629,12985,0,-0.0049772,0.86601,0.95159,1,16133,0,-0.0049772
DDIT4L,4,0.7033,0.48626,0.723629,12986,0,0.091048,0.070774,0.22658,1,2533,2,0.091048
PRDX3,4,0.70334,0.48626,0.723629,12987,0,0.086834,0.037364,0.15481,1,1689,2,0.086834
RRP8,4,0.70345,0.48626,0.723629,12988,0,-0.046449,0.51637,0.66991,1,9737,1,-0.046449
LYPD6,4,0.70347,0.48626,0.723629,12989,0,0.040901,0.23458,0.46078,1,6066,1,0.040901
HIST1H4J,4,0.70349,0.48626,0.723629,12990,0,0.12407,0.30549,0.50676,1,6854,1,0.12407
SPAG16,4,0.70351,0.48626,0.723629,12991,0,-0.08061,0.96866,0.99341,1,18178,0,-0.08061
ZBTB45,4,0.70355,0.48626,0.723629,12992,0,-0.045151,0.67974,0.81881,1,12596,0,-0.045151
IFITM5,4,0.70363,0.48626,0.723629,12993,0,0.0029129,0.25591,0.47804,1,6294,1,0.0029129
NEUROD2,4,0.70368,0.48626,0.723629,12994,0,0.053302,0.18178,0.41711,1,5267,1,0.053302
TMEM63B,4,0.70372,0.48626,0.723629,12995,0,-0.0046521,0.22666,0.45497,1,5983,1,-0.0046521
CFAP99,4,0.70374,0.48626,0.723629,12996,0,0.16384,0.019182,0.092039,1,982,3,0.16384
CRB3,4,0.70389,0.48626,0.723629,12997,0,0.10606,0.020819,0.097734,1,1060,2,0.10606
GNG5,4,0.70401,0.48626,0.723629,12998,0,0.15098,0.032569,0.14234,1,1558,2,0.15098
APOBEC3D,3,0.70401,0.50895,0.735797,12999,0,-0.033375,0.53476,0.67439,1,10019,0,-0.033375
LOXL3,4,0.70403,0.48626,0.723629,13000,0,0.093424,0.0080268,0.049714,1,466,2,0.093424
TSC1,4,0.70406,0.48626,0.723629,13001,0,0.25347,0.0047636,0.028849,1,318,3,0.25347
NOTO,4,0.70408,0.48626,0.723629,13002,0,0.029466,0.11853,0.31502,1,3700,2,0.029466
ATAD1,4,0.70424,0.48626,0.723629,13003,0,-0.038988,0.8794,0.95896,1,16384,0,-0.038988
CCDC149,4,0.70437,0.48626,0.723629,13004,0,0.059818,0.64135,0.77752,1,11898,0,0.059818
PNN,4,0.70439,0.48626,0.723629,13005,0,0.019088,0.743,0.87047,1,13781,0,0.019088
EPB41L3,4,0.70445,0.48626,0.723629,13006,0,0.072544,0.11722,0.31094,1,3664,2,0.072544
SMPX,4,0.70464,0.48626,0.723629,13007,0,-0.10534,0.91458,0.97291,1,17099,0,-0.10534
C22orf46,4,0.70466,0.48626,0.723629,13008,0,0.041197,0.34811,0.54136,1,7379,1,0.041197
PSPN,4,0.70477,0.48626,0.723629,13009,0,0.069582,0.092508,0.2801,1,3047,2,0.069582
ENDOU,4,0.70479,0.48626,0.723629,13010,0,0.04524,0.52401,0.6743,1,9861,1,0.04524
SMOC1,4,0.70481,0.48626,0.723629,13011,0,0.079049,0.082428,0.2585,1,2814,2,0.079049
LRRIQ3,4,0.70487,0.48626,0.723629,13012,0,0.078571,0.18113,0.41577,1,5247,2,0.078571
C17orf53,3,0.70492,0.5128,0.739471,13013,0,0.045109,0.61833,0.76512,1,11484,0,0.045109
PRKCH,4,0.70494,0.48626,0.723629,13014,0,-0.023939,0.51005,0.66991,1,9639,1,-0.023939
RAD21L1,4,0.70496,0.48626,0.723629,13015,0,0.18278,0.0091889,0.054619,1,518,2,0.18278
KRTAP9-6,4,0.70506,0.48626,0.723629,13016,0,-0.044331,0.22661,0.45497,1,5982,1,-0.044331
TPRG1L,4,0.70508,0.48626,0.723629,13017,0,0.087057,0.49801,0.66272,1,9453,1,0.087057
C7orf60,4,0.70513,0.48626,0.723629,13018,0,0.14021,0.012108,0.064759,1,660,2,0.14021
AKTIP,4,0.70515,0.48626,0.723629,13019,0,0.019106,0.73252,0.85974,1,13587,0,0.019106
WNT9B,4,0.70517,0.48626,0.723629,13020,0,0.034006,0.71714,0.84733,1,13307,0,0.034006
DLAT,4,0.70519,0.48626,0.723629,13021,0,-0.049846,0.81067,0.9156,1,15068,0,-0.049846
DHRS4,4,0.70521,0.48626,0.723629,13022,0,0.022147,0.52763,0.6757,1,9926,1,0.022147
PSMD9,4,0.70523,0.48626,0.723629,13023,0,-0.029174,0.73285,0.85974,1,13598,0,-0.029174
CD99,4,0.70525,0.48626,0.723629,13024,0,0.036561,0.19609,0.43382,1,5630,2,0.036561
MUC15,4,0.70536,0.48626,0.723629,13025,0,0.077201,0.48772,0.65008,1,9309,1,0.077201
CAT,4,0.70544,0.48626,0.723629,13026,0,0.01538,0.33594,0.53276,1,7230,1,0.01538
CHD1,4,0.70561,0.48626,0.723629,13027,0,0.03222,0.51011,0.66991,1,9641,1,0.03222
SGK3,4,0.70565,0.48626,0.723629,13028,0,0.031846,0.64353,0.78138,1,11933,0,0.031846
SPATS2L,4,0.70573,0.48626,0.723629,13029,0,-0.0043567,0.73901,0.86521,1,13710,0,-0.0043567
PCDHGA8,4,0.70575,0.48626,0.723629,13030,0,-0.0045237,0.39253,0.57584,1,7948,1,-0.0045237
RS1,4,0.7058,0.48626,0.723629,13031,0,0.03051,0.55939,0.70428,1,10437,1,0.03051
FMNL1,4,0.70582,0.48626,0.723629,13032,0,0.051042,0.15676,0.37839,1,4649,1,0.051042
PPT2,4,0.70586,0.48626,0.723629,13033,0,0.073207,0.54453,0.68998,1,10183,1,0.073207
DNPH1,4,0.70588,0.48626,0.723629,13034,0,0.017346,0.5349,0.6843,1,10022,1,0.017346
PHLDB2,4,0.70596,0.48626,0.723629,13035,0,0.011243,0.23697,0.46224,1,6094,1,0.011243
FZD8,4,0.70598,0.48626,0.723629,13036,0,0.0048062,0.57048,0.7129,1,10653,1,0.0048062
CCDC117,4,0.70601,0.48626,0.723629,13037,0,0.066972,0.069732,0.2248,1,2511,2,0.066972
PEX5L,4,0.70607,0.48626,0.723629,13038,0,0.079895,0.059836,0.19819,1,2265,2,0.079895
RAB6C,4,0.70611,0.48626,0.723629,13039,0,-0.050886,0.73264,0.85974,1,13591,0,-0.050886
CACNB2,4,0.70613,0.48626,0.723629,13040,0,-0.085584,0.52485,0.6743,1,9877,1,-0.085584
CCDC179,4,0.70628,0.48877,0.725253,13041,0,0.064786,0.55726,0.70283,1,10400,1,0.064786
DOK3,4,0.70636,0.48877,0.725253,13042,0,-0.036419,0.60691,0.74145,1,11269,1,-0.036419
XKRX,4,0.70642,0.48877,0.725253,13043,0,0.046392,0.22363,0.45497,1,5951,1,0.046392
ANKRD34B,4,0.70649,0.48877,0.725253,13044,0,-0.020342,0.051136,0.18359,1,2046,1,-0.020342
RUSC1,4,0.70651,0.48877,0.725253,13045,0,0.011795,0.62057,0.75707,1,11536,0,0.011795
CCNA1,4,0.70659,0.48877,0.725253,13046,0,0.039549,0.54387,0.68855,1,10172,1,0.039549
COMTD1,4,0.70661,0.48877,0.725253,13047,0,0.053425,0.6552,0.79412,1,12146,0,0.053425
HSPB1,4,0.70663,0.48877,0.725253,13048,0,0.139,0.13624,0.34187,1,4168,1,0.139
CLDN8,4,0.70665,0.48877,0.725253,13049,0,-0.02185,0.66782,0.80971,1,12373,0,-0.02185
RTCA,4,0.70667,0.48877,0.725253,13050,0,-0.045268,0.92632,0.97907,1,17338,0,-0.045268
SCGB3A2,4,0.70669,0.48877,0.725253,13051,0,0.074776,0.32262,0.52114,1,7069,1,0.074776
SEC23IP,4,0.70672,0.48877,0.725253,13052,0,0.045949,0.11903,0.31615,1,3714,1,0.045949
GTF2F2,3,0.70685,0.51467,0.741661,13053,0,0.076943,0.35431,0.51478,1,7458,1,0.076943
LDOC1L,4,0.7069,0.48877,0.725253,13054,0,0.011388,0.7932,0.90567,1,14733,0,0.011388
MNAT1,4,0.70695,0.48877,0.725253,13055,0,-0.02908,0.83148,0.92701,1,15476,0,-0.02908
LY6G6D,4,0.70699,0.48877,0.725253,13056,0,-0.0084253,0.53263,0.67998,1,9989,1,-0.0084253
GRM1,4,0.70701,0.48877,0.725253,13057,0,0.045887,0.43934,0.62449,1,8594,1,0.045887
OR5M9,4,0.70705,0.48877,0.725253,13058,0,0.069237,0.51762,0.67141,1,9759,1,0.069237
HYI,4,0.70709,0.48877,0.725253,13059,0,0.15487,0.0091728,0.054619,1,517,3,0.15487
KCNMA1,3,0.70709,0.51467,0.741661,13060,0,-0.040733,0.70591,0.83876,1,13102,0,-0.040733
RWDD2A,4,0.70715,0.48877,0.725253,13061,0,-0.04251,0.58772,0.73432,1,10932,1,-0.04251
ADAM20,4,0.7072,0.48877,0.725253,13062,0,-0.0031529,0.41439,0.59301,1,8241,1,-0.0031529
ENAH,4,0.70726,0.48877,0.725253,13063,0,0.15092,0.022155,0.10273,1,1114,2,0.15092
SUV420H2,4,0.70734,0.48877,0.725253,13064,0,-0.082891,0.02164,0.1002,1,1092,1,-0.082891
CPNE6,4,0.70738,0.48877,0.725253,13065,0,-0.095267,0.63302,0.76952,1,11748,0,-0.095267
FADS6,4,0.70753,0.48877,0.725253,13066,0,0.022132,0.88853,0.96284,1,16578,0,0.022132
SIRPB2,4,0.70761,0.48877,0.725253,13067,0,-0.028082,0.047252,0.17466,1,1945,1,-0.028082
MAGEC1,4,0.70763,0.48877,0.725253,13068,0,-0.062696,0.9423,0.98389,1,17659,0,-0.062696
PINK1,4,0.7077,0.48877,0.725253,13069,0,-0.073298,0.25255,0.47369,1,6257,1,-0.073298
CTGF,4,0.70772,0.48877,0.725253,13070,0,-0.039018,0.95211,0.98728,1,17833,0,-0.039018
DACT3,4,0.7078,0.48877,0.725253,13071,0,-0.018719,0.32152,0.52114,1,7058,1,-0.018719
LOC101928093,4,0.70782,0.48877,0.725253,13072,0,-0.060472,0.9382,0.98256,1,17577,0,-0.060472
PLA2G1B,4,0.7079,0.48877,0.725253,13073,0,-0.020287,0.70536,0.83826,1,13090,0,-0.020287
ICE1,4,0.70792,0.48877,0.725253,13074,0,-0.072271,0.18318,0.41859,1,5301,1,-0.072271
SMAD2,4,0.70797,0.48877,0.725253,13075,0,0.10135,0.19096,0.42837,1,5491,2,0.10135
TRAPPC12,4,0.70803,0.48877,0.725253,13076,0,0.0036243,0.16685,0.39326,1,4886,1,0.0036243
SEC23A,4,0.70811,0.48877,0.725253,13077,0,-0.039045,0.13676,0.34187,1,4182,1,-0.039045
FAM71E1,4,0.7083,0.48877,0.725253,13078,0,-0.061525,0.041836,0.16872,1,1789,1,-0.061525
CAPRIN1,4,0.70834,0.48877,0.725253,13079,0,-0.030944,0.40522,0.58437,1,8115,1,-0.030944
GFRAL,4,0.7084,0.49121,0.725764,13080,0,-0.039947,0.0075999,0.047008,1,446,1,-0.039947
TBX1,4,0.70842,0.49121,0.725764,13081,0,0.091133,0.19268,0.42987,1,5538,2,0.091133
ZNF426,4,0.70847,0.49121,0.725764,13082,0,0.0042493,0.79189,0.90291,1,14711,0,0.0042493
ZBTB49,4,0.70861,0.49121,0.725764,13083,0,0.14397,0.17994,0.41577,1,5217,2,0.14397
KCNC1,4,0.70863,0.49121,0.725764,13084,0,0.044412,0.84246,0.93303,1,15690,0,0.044412
ACAP3,4,0.70867,0.49121,0.725764,13085,0,0.015156,0.39637,0.57871,1,8001,1,0.015156
RPRD1A,4,0.70871,0.49121,0.725764,13086,0,0.083995,0.059513,0.19741,1,2254,2,0.083995
SLC16A7,4,0.70874,0.49121,0.725764,13087,0,0.049357,0.31224,0.51395,1,6939,1,0.049357
C10orf2,4,0.70876,0.49121,0.725764,13088,0,0.03532,0.20018,0.43786,1,5721,2,0.03532
SAMD3,4,0.70886,0.49121,0.725764,13089,0,-0.0093758,0.71136,0.84341,1,13203,0,-0.0093758
MAGED1,4,0.70888,0.49121,0.725764,13090,0,0.066555,0.52383,0.6743,1,9856,1,0.066555
LMF2,4,0.7089,0.49121,0.725764,13091,0,-0.020619,0.34346,0.53706,1,7324,1,-0.020619
TMEM106C,4,0.70892,0.49121,0.725764,13092,0,0.0038241,0.54051,0.68855,1,10112,1,0.0038241
WSCD2,4,0.70894,0.49121,0.725764,13093,0,0.23166,0.0031191,0.023944,1,222,3,0.23166
TFAP2A,4,0.70898,0.49121,0.725764,13094,0,-0.021586,0.17387,0.40616,1,5077,1,-0.021586
CPPED1,4,0.70901,0.49121,0.725764,13095,0,-0.036443,0.050834,0.18359,1,2039,1,-0.036443
FAT2,4,0.70905,0.49121,0.725764,13096,0,0.016377,0.61332,0.74427,1,11392,1,0.016377
KBTBD7,4,0.70913,0.49121,0.725764,13097,0,0.16122,0.076397,0.24427,1,2659,2,0.16122
LOC100133267,4,0.70915,0.49121,0.725764,13098,0,-0.043859,0.96326,0.99146,1,18063,0,-0.043859
MAP7D1,4,0.70925,0.49121,0.725764,13099,0,0.087831,0.016994,0.082576,1,873,2,0.087831
TM4SF19,4,0.70928,0.49121,0.725764,13100,0,0.032819,0.10663,0.30029,1,3393,1,0.032819
PPIL3,4,0.7093,0.49121,0.725764,13101,0,0.0014809,0.83682,0.93034,1,15585,0,0.0014809
LPIN1,4,0.70934,0.49121,0.725764,13102,0,0.015256,0.19751,0.43524,1,5662,2,0.015256
NRSN2,4,0.7094,0.49121,0.725764,13103,0,0.072019,0.042647,0.16999,1,1817,2,0.072019
THSD1,4,0.70944,0.49121,0.725764,13104,0,0.06272,0.061518,0.20126,1,2311,2,0.06272
SLC22A8,4,0.70946,0.49121,0.725764,13105,0,0.094945,0.075124,0.23951,1,2624,2,0.094945
PXN,4,0.7095,0.49121,0.725764,13106,0,0.012406,0.52695,0.6757,1,9910,1,0.012406
HNRNPH3,4,0.70954,0.49121,0.725764,13107,0,0.067406,0.44744,0.62732,1,8714,1,0.067406
BCHE,4,0.70965,0.49121,0.725764,13108,0,0.04216,0.40827,0.58871,1,8154,1,0.04216
EPN2,4,0.70967,0.49121,0.725764,13109,0,-0.014244,0.52061,0.67284,1,9810,1,-0.014244
C19orf47,4,0.70983,0.49121,0.725764,13110,0,0.015866,0.67947,0.81881,1,12590,0,0.015866
CYP4F8,4,0.7099,0.49121,0.725764,13111,0,-0.049823,0.96676,0.99275,1,18134,0,-0.049823
GOT1,4,0.70996,0.49121,0.725764,13112,0,0.001728,0.73764,0.86521,1,13694,0,0.001728
GLI4,4,0.71004,0.49121,0.725764,13113,0,0.0055459,0.59567,0.73573,1,11063,1,0.0055459
XAGE3,4,0.71006,0.49121,0.725764,13114,0,-0.0081972,0.35405,0.54564,1,7454,1,-0.0081972
TEN1,4,0.71008,0.49121,0.725764,13115,0,0.20695,0.018995,0.090675,1,973,2,0.20695
LRRIQ4,4,0.7101,0.49121,0.725764,13116,0,0.050131,0.74526,0.87137,1,13828,0,0.050131
TSTD1,3,0.71018,0.52023,0.747205,13117,0,-0.022546,0.27641,0.42654,1,6508,1,-0.022546
CD320,4,0.71021,0.49121,0.725764,13118,0,-0.0051471,0.12781,0.32958,1,3962,1,-0.0051471
P2RX7,4,0.71025,0.49121,0.725764,13119,0,-0.035834,0.79118,0.90152,1,14698,0,-0.035834
ZNF3,4,0.71033,0.49121,0.725764,13120,0,0.052804,0.59068,0.73432,1,10985,1,0.052804
MAPRE2,4,0.71035,0.49121,0.725764,13121,0,0.055589,0.16021,0.38791,1,4734,1,0.055589
RPRD2,4,0.71048,0.49121,0.725764,13122,0,3.84E-05,0.92193,0.97724,1,17253,0,3.84E-05
C6orf226,4,0.7105,0.49121,0.725764,13123,0,0.14646,0.049163,0.17825,1,1995,2,0.14646
RAB34,4,0.71054,0.49121,0.725764,13124,0,-0.030637,0.86131,0.94859,1,16056,0,-0.030637
SETD7,4,0.7106,0.49121,0.725764,13125,0,0.022199,0.45989,0.64006,1,8900,1,0.022199
TBC1D23,4,0.71068,0.49121,0.725764,13126,0,-0.067156,0.72832,0.85611,1,13514,0,-0.067156
AWAT2,4,0.71074,0.49121,0.725764,13127,0,-0.0067035,0.56086,0.70717,1,10464,1,-0.0067035
TP53BP2,4,0.71081,0.49121,0.725764,13128,0,-0.050871,0.74946,0.87479,1,13903,0,-0.050871
VPS29,4,0.71087,0.49121,0.725764,13129,0,-0.10225,0.99155,0.99885,1,18694,0,-0.10225
ARSH,4,0.71091,0.49121,0.725764,13130,0,-0.015666,0.33021,0.52833,1,7160,1,-0.015666
RNF168,4,0.71097,0.49121,0.725764,13131,0,0.076596,0.018872,0.090675,1,964,2,0.076596
LASP1,4,0.71108,0.49121,0.725764,13132,0,0.10427,0.17355,0.40616,1,5072,2,0.10427
TRIM35,4,0.71114,0.49121,0.725764,13133,0,0.019885,0.56061,0.70571,1,10459,1,0.019885
C4orf48,3,0.71115,0.52023,0.747205,13134,0,0.27658,0.025052,0.089273,1,1240,2,0.27658
SERPINB1,4,0.7112,0.49121,0.725764,13135,0,-0.052731,0.66525,0.80733,1,12328,0,-0.052731
C10orf55,4,0.71134,0.4937,0.72755,13136,0,-0.011121,0.93253,0.98059,1,17453,0,-0.011121
TMEM242,4,0.71136,0.4937,0.72755,13137,0,0.11332,0.049462,0.17825,1,2004,2,0.11332
MGAM,4,0.71149,0.4937,0.72755,13138,0,-0.039318,0.68198,0.81994,1,12639,0,-0.039318
C3orf67,4,0.71153,0.4937,0.72755,13139,0,0.029987,0.68754,0.82536,1,12752,0,0.029987
TLK2,4,0.71155,0.4937,0.72755,13140,0,-0.033885,0.85275,0.94307,1,15893,0,-0.033885
SPATA31A5,4,0.71157,0.4937,0.72755,13141,0,0.092633,0.70475,0.83826,1,13079,0,0.092633
ZNF718,4,0.71159,0.4937,0.72755,13142,0,0.060536,0.10495,0.2992,1,3354,1,0.060536
DNMT3B,4,0.71161,0.4937,0.72755,13143,0,0.024259,0.53652,0.6843,1,10049,1,0.024259
ITGAM,4,0.71165,0.4937,0.72755,13144,0,-0.053401,0.68756,0.82536,1,12753,0,-0.053401
STK16,4,0.71167,0.4937,0.72755,13145,0,0.027269,0.55103,0.69427,1,10290,1,0.027269
GPX7,4,0.71171,0.4937,0.72755,13146,0,-0.077629,0.43115,0.61451,1,8470,1,-0.077629
IGSF23,4,0.7118,0.4937,0.72755,13147,0,-0.011851,0.22523,0.45497,1,5967,1,-0.011851
AZU1,4,0.71182,0.4937,0.72755,13148,0,0.028183,0.80409,0.91242,1,14938,0,0.028183
KDM1A,4,0.71184,0.4937,0.72755,13149,0,-0.023863,0.25343,0.47513,1,6267,1,-0.023863
GPR119,4,0.71188,0.4937,0.72755,13150,0,-0.072647,0.63487,0.77354,1,11782,0,-0.072647
SIRPD,4,0.71192,0.4937,0.72755,13151,0,0.024567,0.76046,0.88309,1,14124,0,0.024567
BCAM,4,0.71202,0.49614,0.72755,13152,0,-0.033101,0.54691,0.68998,1,10220,1,-0.033101
CASD1,4,0.71209,0.49614,0.72755,13153,0,0.029572,0.28778,0.50098,1,6623,1,0.029572
DKK4,4,0.71213,0.49614,0.72755,13154,0,-0.0027334,0.55746,0.70283,1,10406,1,-0.0027334
USP51,4,0.71217,0.49614,0.72755,13155,0,0.014749,0.33613,0.53276,1,7233,1,0.014749
TCP11L2,4,0.71223,0.49614,0.72755,13156,0,-0.0058711,0.51667,0.67141,1,9744,1,-0.0058711
ERCC6,4,0.71225,0.49614,0.72755,13157,0,0.12588,0.38069,0.5585,1,7803,1,0.12588
FGF3,4,0.71227,0.49614,0.72755,13158,0,-0.074599,0.98643,0.99766,1,18562,0,-0.074599
COPS7B,4,0.71231,0.49614,0.72755,13159,0,0.039376,0.057215,0.19267,1,2198,2,0.039376
KDR,4,0.71235,0.49614,0.72755,13160,0,0.062044,0.43713,0.62309,1,8561,1,0.062044
CDH10,4,0.71237,0.49614,0.72755,13161,0,0.2814,0.0066038,0.034891,1,413,3,0.2814
FYTTD1,4,0.71239,0.49614,0.72755,13162,0,-0.0050158,0.91102,0.97183,1,17026,0,-0.0050158
CHRNB1,4,0.71241,0.49614,0.72755,13163,0,-0.040295,0.94299,0.98445,1,17671,0,-0.040295
CHD5,4,0.71248,0.49614,0.72755,13164,0,0.25781,0.0039432,0.026237,1,267,3,0.25781
C1orf159,4,0.71262,0.49614,0.72755,13165,0,-0.012164,0.74087,0.86793,1,13745,0,-0.012164
TMEM256,4,0.71266,0.49614,0.72755,13166,0,-0.011245,0.57881,0.72577,1,10789,1,-0.011245
KIF17,4,0.71268,0.49614,0.72755,13167,0,-0.010059,0.66935,0.81087,1,12403,0,-0.010059
MRPL32,4,0.71278,0.49614,0.72755,13168,0,0.075285,0.12936,0.32959,1,4002,2,0.075285
HAPLN3,4,0.71281,0.49614,0.72755,13169,0,0.14586,0.052585,0.18663,1,2081,2,0.14586
REEP2,4,0.71283,0.49614,0.72755,13170,0,0.059757,0.54162,0.68855,1,10131,1,0.059757
OCLM,4,0.71287,0.49614,0.72755,13171,0,-0.031317,0.89213,0.96456,1,16645,0,-0.031317
NOTUM,4,0.71291,0.49614,0.72755,13172,0,0.09825,0.18349,0.41859,1,5309,2,0.09825
TRIM61,4,0.71293,0.49614,0.72755,13173,0,0.00099207,0.47128,0.64438,1,9074,1,0.00099207
ZBED3,4,0.71297,0.49614,0.72755,13174,0,0.066977,0.43235,0.6174,1,8486,1,0.066977
TNC,4,0.71299,0.49614,0.72755,13175,0,0.12981,0.070873,0.22875,1,2534,1,0.12981
LGSN,4,0.71301,0.49614,0.72755,13176,0,0.031937,0.77187,0.88954,1,14335,0,0.031937
CCNC,4,0.71305,0.49614,0.72755,13177,0,0.17836,0.029982,0.13337,1,1462,2,0.17836
PRR23B,4,0.71309,0.49614,0.72755,13178,0,0.086129,0.049723,0.17901,1,2014,2,0.086129
RXFP2,4,0.71311,0.49614,0.72755,13179,0,0.037384,0.24086,0.46507,1,6125,1,0.037384
RBBP8,4,0.71315,0.49614,0.72755,13180,0,0.041725,0.2842,0.49814,1,6586,1,0.041725
CALCOCO2,4,0.7132,0.49614,0.72755,13181,0,0.11995,0.17321,0.40616,1,5058,2,0.11995
RIBC1,4,0.71324,0.49614,0.72755,13182,0,0.05841,0.50648,0.66704,1,9581,1,0.05841
ATRIP,4,0.71328,0.49614,0.72755,13183,0,-0.015005,0.75461,0.87732,1,14004,0,-0.015005
MUC13,4,0.71338,0.49614,0.72755,13184,0,0.13781,0.081924,0.25661,1,2794,2,0.13781
PDCD6,4,0.7134,0.49614,0.72755,13185,0,-0.076252,0.46728,0.64294,1,9015,1,-0.076252
GLYCTK,4,0.71342,0.49614,0.72755,13186,0,-0.0028052,0.89983,0.96742,1,16800,0,-0.0028052
MECR,4,0.71344,0.49614,0.72755,13187,0,0.013517,0.69209,0.82863,1,12836,0,0.013517
TOR4A,4,0.7135,0.49614,0.72755,13188,0,-0.012466,0.59839,0.73854,1,11121,1,-0.012466
C8orf44,3,0.71356,0.52576,0.74883,13189,0,-0.02526,0.2281,0.38412,1,6000,1,-0.02526
IQCF6,4,0.71356,0.49614,0.72755,13190,0,-0.037779,0.75168,0.8765,1,13949,0,-0.037779
TRIM64B,4,0.71377,0.49614,0.72755,13191,0,-0.001905,0.28831,0.50243,1,6631,1,-0.001905
ZNF225,4,0.71379,0.49614,0.72755,13192,0,0.019974,0.78725,0.89937,1,14610,0,0.019974
LILRB5,4,0.71385,0.49614,0.72755,13193,0,0.11426,0.58301,0.73289,1,10856,1,0.11426
HPDL,4,0.71387,0.49614,0.72755,13194,0,-0.016849,0.10142,0.2962,1,3268,1,-0.016849
USP17L11,4,0.71397,0.49614,0.72755,13195,0,-0.027949,0.79518,0.90567,1,14770,0,-0.027949
RAB33A,4,0.71402,0.49614,0.72755,13196,0,0.025091,0.32851,0.52404,1,7142,1,0.025091
ATP1A2,4,0.71404,0.49614,0.72755,13197,0,0.04128,0.025858,0.12273,1,1277,1,0.04128
CMA1,4,0.71412,0.49614,0.72755,13198,0,0.069104,0.20985,0.44927,1,5823,1,0.069104
MINPP1,4,0.71416,0.49614,0.72755,13199,0,0.043176,0.47784,0.64723,1,9167,1,0.043176
CRLF2,4,0.7142,0.49614,0.72755,13200,0,-0.057985,0.4707,0.64438,1,9066,1,-0.057985
MID1,4,0.71426,0.49614,0.72755,13201,0,0.093442,0.30229,0.50387,1,6804,1,0.093442
HOXA11,4,0.71428,0.49614,0.72755,13202,0,-0.063767,0.90661,0.96983,1,16934,0,-0.063767
CA5B,4,0.71432,0.49614,0.72755,13203,0,0.051617,0.074783,0.23775,1,2619,2,0.051617
PRH2,4,0.7144,0.49614,0.72755,13204,0,0.024303,0.40536,0.58437,1,8119,1,0.024303
SH3BGR,4,0.71443,0.49614,0.72755,13205,0,0.044427,0.84063,0.93196,1,15648,0,0.044427
OR2B6,4,0.71451,0.49614,0.72755,13206,0,0.0077912,0.6046,0.73998,1,11234,1,0.0077912
ROBO1,4,0.71455,0.49614,0.72755,13207,0,0.06083,0.015079,0.080433,1,793,1,0.06083
APOC1,4,0.71469,0.49614,0.72755,13208,0,-0.075982,0.79437,0.90567,1,14757,0,-0.075982
MPC1L,4,0.71479,0.49614,0.72755,13209,0,0.034719,0.72037,0.85125,1,13370,0,0.034719
LOC100131303,4,0.71488,0.49614,0.72755,13210,0,-0.031095,0.87627,0.9571,1,16323,0,-0.031095
SLCO4A1,4,0.7149,0.49614,0.72755,13211,0,-0.014648,0.20019,0.43786,1,5722,1,-0.014648
NKD1,4,0.71502,0.49614,0.72755,13212,0,-0.029016,0.81551,0.91688,1,15166,0,-0.029016
FAM175B,4,0.71508,0.49614,0.72755,13213,0,0.05868,0.18357,0.41859,1,5313,2,0.05868
FAM209B,4,0.71514,0.49614,0.72755,13214,0,0.034128,0.65804,0.79664,1,12194,0,0.034128
URAD,4,0.7152,0.49614,0.72755,13215,0,0.0020036,0.36089,0.54849,1,7542,1,0.0020036
LRRCC1,4,0.71526,0.49614,0.72755,13216,0,0.068561,0.66506,0.80733,1,12323,0,0.068561
WBSCR16,4,0.7153,0.49614,0.72755,13217,0,0.13031,0.027622,0.12666,1,1360,2,0.13031
MFSD5,4,0.71537,0.49614,0.72755,13218,0,0.12109,0.19572,0.43382,1,5621,2,0.12109
PDLIM2,4,0.71539,0.49614,0.72755,13219,0,0.11133,0.025376,0.1178,1,1255,2,0.11133
ITGA2,4,0.71541,0.49614,0.72755,13220,0,-0.089707,0.38826,0.57007,1,7889,1,-0.089707
C5orf46,4,0.71549,0.49614,0.72755,13221,0,0.051874,0.56632,0.71145,1,10565,1,0.051874
HDHD3,4,0.71553,0.49614,0.72755,13222,0,-0.0070044,0.27536,0.4909,1,6494,1,-0.0070044
MPEG1,4,0.71555,0.49614,0.72755,13223,0,0.13691,0.056392,0.19267,1,2181,2,0.13691
ADAMTS5,4,0.71559,0.49614,0.72755,13224,0,-0.0054468,0.14392,0.35689,1,4367,1,-0.0054468
TRIM56,4,0.71563,0.49614,0.72755,13225,0,0.074335,0.095874,0.28412,1,3133,2,0.074335
KRT18,4,0.71575,0.49854,0.727978,13226,0,0.037485,0.45172,0.63304,1,8782,1,0.037485
